crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Wheat,Clay Soil,Maturation,27,38,30.4,1
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,13,36,39.2,1
Carrot,Chalky Soil,Pollination,28,46,15.0,1
Carrot,Clay Soil,Germination,36,21,86.9,0
Carrot,Loam Soil,Pollination,24,13,86.2,0
Wheat,Black Soil,Maturation,8,23,80.2,1
Chilli,Clay Soil,Seedling Stage,12,42,21.4,1
Chilli,Red Soil,Fruit/Grain/Bulb Formation,1,15,88.7,0
Tomato,Loam Soil,Pollination,81,29,66.6,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,73,15,90.3,0
Wheat,Clay Soil,Pollination,23,33,49.7,1
Wheat,Black Soil,Maturation,29,14,91.0,0
Wheat,Black Soil,Harvest,31,38,47.4,1
Carrot,Black Soil,Seedling Stage,46,26,81.2,1
Wheat,Sandy Soil,Harvest,13,35,63.3,1
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,79,26,64.9,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,9,26,82.2,0
Tomato,Loam Soil,Seedling Stage,31,22,85.0,0
Potato,Sandy Soil,Flowering,92,22,69.3,0
Chilli,Sandy Soil,Seedling Stage,48,32,63.8,1
Wheat,Sandy Soil,Harvest,6,46,17.6,1
Chilli,Red Soil,Flowering,26,19,91.0,0
Carrot,Red Soil,Germination,7,13,89.3,0
Chilli,Red Soil,Seedling Stage,11,19,91.0,0
Wheat,Alluvial Soil,Harvest,10,40,20.9,1
Carrot,Loam Soil,Germination,14,29,61.0,1
Chilli,Chalky Soil,Seedling Stage,17,27,82.6,0
Carrot,Sandy Soil,Seedling Stage,12,43,18.1,1
Chilli,Chalky Soil,Flowering,44,19,91.0,0
Wheat,Black Soil,Seedling Stage,21,20,83.2,1
Carrot,Clay Soil,Germination,6,46,78.6,0
Potato,Loam Soil,Pollination,21,21,86.4,0
Tomato,Clay Soil,Pollination,12,15,90.7,0
Wheat,Black Soil,Maturation,22,15,87.7,0
Wheat,Red Soil,Seedling Stage,43,20,81.3,0
Chilli,Alluvial Soil,Germination,79,22,57.3,0
Wheat,Clay Soil,Pollination,62,35,31.6,1
Wheat,Alluvial Soil,Harvest,1,25,81.5,0
Carrot,Chalky Soil,Flowering,47,23,86.9,1
Potato,Chalky Soil,Germination,59,41,42.7,1
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,28,19,88.5,0
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,45,36,28.2,1
Potato,Black Soil,Seedling Stage,31,37,50.7,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,5,18,81.7,0
Carrot,Clay Soil,Flowering,33,37,42.1,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,5,31,44.3,1
Wheat,Alluvial Soil,Flowering,93,32,69.3,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,97,33,34.9,0
Wheat,Chalky Soil,Seedling Stage,39,35,61.2,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,18,13,91.0,0
Carrot,Clay Soil,Pollination,81,26,76.7,0
Carrot,Clay Soil,Seedling Stage,19,43,15.0,1
Chilli,Chalky Soil,Seedling Stage,93,39,37.9,0
Carrot,Loam Soil,Pollination,39,40,16.3,1
Potato,Loam Soil,Pollination,93,25,63.8,0
Carrot,Clay Soil,Pollination,62,40,43.3,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,31,14,89.1,0
Wheat,Black Soil,Harvest,27,18,73.8,0
Wheat,Sandy Soil,Harvest,51,22,81.9,0
Chilli,Clay Soil,Vegetative Growth / Root or Tuber Development,12,21,87.6,0
Carrot,Loam Soil,Germination,48,31,43.6,1
Tomato,Clay Soil,Flowering,50,35,35.8,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,61,35,59.7,0
Potato,Clay Soil,Seedling Stage,40,29,61.9,1
Wheat,Sandy Soil,Germination,90,28,45.9,0
Wheat,Alluvial Soil,Pollination,86,29,70.4,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,49,44,15.0,1
Chilli,Red Soil,Seedling Stage,42,18,85.3,0
Carrot,Clay Soil,Germination,86,30,58.7,1
Chilli,Sandy Soil,Flowering,16,37,35.6,1
Wheat,Black Soil,Pollination,92,33,63.6,0
Carrot,Black Soil,Seedling Stage,43,36,45.4,1
Chilli,Sandy Soil,Seedling Stage,23,31,68.2,1
Wheat,Red Soil,Harvest,28,31,60.8,1
Chilli,Red Soil,Seedling Stage,28,27,83.8,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,8,31,55.8,1
Tomato,Red Soil,Pollination,89,29,78.5,0
Potato,Clay Soil,Pollination,98,32,68.0,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,6,18,88.0,0
Carrot,Black Soil,Harvest,30,43,30.9,1
Tomato,Loam Soil,Seedling Stage,43,39,23.5,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,58,34,37.3,1
Wheat,Black Soil,Pollination,99,36,42.6,0
Potato,Loam Soil,Germination,14,21,85.6,0
Tomato,Red Soil,Flowering,67,23,67.5,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,100,39,21.7,0
Carrot,Clay Soil,Germination,29,35,17.8,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,6,23,85.1,0
Carrot,Loam Soil,Pollination,90,32,71.9,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,41,21,81.7,0
Chilli,Clay Soil,Harvest,12,43,16.7,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,18,24,66.2,0
Tomato,Chalky Soil,Germination,14,25,80.2,0
Tomato,Clay Soil,Germination,60,42,19.4,1
Wheat,Red Soil,Germination,97,31,68.9,0
Wheat,Alluvial Soil,Maturation,44,22,84.0,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,80,38,35.1,1
Potato,Loam Soil,Seedling Stage,25,26,49.5,1
Potato,Clay Soil,Seedling Stage,20,44,21.9,1
Wheat,Clay Soil,Maturation,23,17,83.9,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,95,34,20.3,1
Potato,Loam Soil,Germination,26,33,21.1,1
Wheat,Clay Soil,Flowering,24,40,36.0,1
Wheat,Alluvial Soil,Pollination,3,14,88.7,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,100,29,60.6,0
Potato,Sandy Soil,Seedling Stage,33,41,33.8,1
Tomato,Sandy Soil,Flowering,11,37,46.4,1
Potato,Clay Soil,Seedling Stage,6,21,55.9,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,39,21,81.1,0
Wheat,Clay Soil,Seedling Stage,30,20,44.6,1
Carrot,Loam Soil,Pollination,1,45,18.2,1
Tomato,Clay Soil,Pollination,9,45,15.0,1
Carrot,Sandy Soil,Germination,26,36,40.5,0
Tomato,Clay Soil,Fruit/Grain/Bulb Formation,12,21,81.8,0
Tomato,Clay Soil,Pollination,43,44,18.9,1
Wheat,Sandy Soil,Maturation,70,42,39.3,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,22,18,91.0,0
Chilli,Red Soil,Seedling Stage,28,17,91.0,0
Carrot,Alluvial Soil,Fruit/Grain/Bulb Formation,30,20,89.4,0
Wheat,Clay Soil,Harvest,25,46,25.0,1
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,42,24,68.3,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,18,33,47.7,1
Chilli,Chalky Soil,Flowering,67,38,62.9,1
Carrot,Loam Soil,Flowering,40,46,20.0,1
Wheat,Sandy Soil,Maturation,31,46,23.8,1
Potato,Clay Soil,Pollination,15,38,28.7,1
Carrot,Red Soil,Flowering,46,13,91.0,0
Chilli,Black Soil,Seedling Stage,23,37,37.2,1
Carrot,Sandy Soil,Fruit/Grain/Bulb Formation,25,34,35.6,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,84,34,65.5,1
Potato,Loam Soil,Germination,55,23,81.5,0
Wheat,Clay Soil,Maturation,94,32,62.8,0
Potato,Black Soil,Vegetative Growth / Root or Tuber Development,30,43,15.0,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,36,18,87.5,0
Chilli,Red Soil,Seedling Stage,1,16,91.0,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,24,26,72.5,0
Wheat,Black Soil,Seedling Stage,25,31,59.3,1
Chilli,Black Soil,Seedling Stage,50,32,56.7,1
Wheat,Clay Soil,Harvest,31,17,90.0,0
Wheat,Clay Soil,Pollination,100,34,60.7,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,32,45,16.0,1
Chilli,Chalky Soil,Germination,25,44,15.0,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,62,27,78.6,1
Potato,Sandy Soil,Pollination,37,38,33.8,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,8,15,86.0,0
Carrot,Sandy Soil,Germination,22,33,54.8,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,88,34,33.8,1
Wheat,Sandy Soil,Maturation,43,29,54.4,1
Chilli,Red Soil,Flowering,10,20,83.6,0
Wheat,Black Soil,Flowering,84,25,82.8,0
Wheat,Red Soil,Pollination,22,23,51.8,1
Potato,Red Soil,Flowering,37,28,67.9,1
Wheat,Red Soil,Pollination,94,39,65.6,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,79,27,82.3,0
Chilli,Chalky Soil,Seedling Stage,7,39,52.5,1
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,27,13,90.4,0
Carrot,Clay Soil,Germination,31,14,84.4,0
Carrot,Loam Soil,Pollination,86,37,37.9,1
Chilli,Red Soil,Seedling Stage,22,33,83.9,1
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,81,26,81.1,0
Potato,Clay Soil,Pollination,60,32,74.3,1
Tomato,Red Soil,Seedling Stage,25,25,82.9,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,5,24,79.3,0
Potato,Loam Soil,Flowering,42,13,90.0,0
Wheat,Red Soil,Seedling Stage,30,26,86.2,0
Carrot,Loam Soil,Germination,14,21,86.6,0
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,73,30,58.4,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,20,13,89.4,0
Chilli,Clay Soil,Harvest,29,44,15.0,1
Carrot,Loam Soil,Pollination,93,33,69.7,0
Carrot,Clay Soil,Maturation,37,26,82.5,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,97,29,82.3,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,18,17,83.1,0
Chilli,Black Soil,Seedling Stage,38,33,57.9,1
Wheat,Black Soil,Harvest,19,43,38.7,1
Carrot,Loam Soil,Seedling Stage,27,21,83.9,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,31,26,66.7,1
Tomato,Clay Soil,Germination,39,22,81.5,0
Carrot,Clay Soil,Pollination,17,21,83.2,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,50,15,91.0,0
Carrot,Sandy Soil,Seedling Stage,53,32,61.1,1
Carrot,Sandy Soil,Seedling Stage,56,23,84.1,0
Potato,Loam Soil,Seedling Stage,84,22,65.2,0
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,17,30,55.2,1
Wheat,Alluvial Soil,Harvest,83,30,38.5,0
Wheat,Red Soil,Seedling Stage,18,25,81.9,0
Potato,Loam Soil,Pollination,93,29,91.0,0
Carrot,Clay Soil,Seedling Stage,5,39,25.1,1
Wheat,Clay Soil,Flowering,39,31,72.5,1
Carrot,Sandy Soil,Germination,67,43,30.7,1
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,65,26,63.3,1
Wheat,Black Soil,Harvest,72,13,90.5,0
Potato,Loam Soil,Germination,84,30,79.6,0
Carrot,Loam Soil,Pollination,32,34,42.3,1
Wheat,Black Soil,Flowering,52,16,81.0,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,18,21,85.1,0
Chilli,Black Soil,Seedling Stage,15,15,82.6,0
Wheat,Red Soil,Pollination,1,22,85.0,0
Tomato,Red Soil,Seedling Stage,12,14,89.5,0
Wheat,Black Soil,Seedling Stage,9,15,83.1,0
Wheat,Black Soil,Maturation,32,23,84.4,0
Wheat,Black Soil,Seedling Stage,23,40,21.8,1
Wheat,Clay Soil,Maturation,34,41,22.9,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,26,13,91.0,0
Chilli,Loam Soil,Seedling Stage,33,33,67.2,1
Wheat,Black Soil,Germination,18,28,75.8,0
Potato,Sandy Soil,Seedling Stage,47,33,34.0,1
Wheat,Alluvial Soil,Maturation,61,21,78.1,0
Chilli,Chalky Soil,Germination,23,31,61.5,0
Potato,Sandy Soil,Pollination,11,23,82.1,0
Wheat,Red Soil,Seedling Stage,29,38,78.5,1
Carrot,Chalky Soil,Flowering,10,38,34.4,1
Carrot,Sandy Soil,Flowering,74,39,45.9,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,6,18,86.8,0
Chilli,Sandy Soil,Flowering,13,21,82.1,0
Wheat,Black Soil,Seedling Stage,90,24,75.4,0
Potato,Clay Soil,Seedling Stage,21,27,89.6,0
Carrot,Sandy Soil,Flowering,6,25,24.3,1
Chilli,Red Soil,Flowering,17,16,91.0,0
Chilli,Chalky Soil,Seedling Stage,65,23,81.3,0
Carrot,Sandy Soil,Flowering,32,46,15.3,1
Wheat,Sandy Soil,Seedling Stage,28,20,82.4,0
Carrot,Clay Soil,Seedling Stage,41,26,69.9,1
Tomato,Clay Soil,Germination,4,17,83.6,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,83,25,73.8,0
Wheat,Alluvial Soil,Pollination,70,21,77.7,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,33,45,15.1,1
Wheat,Sandy Soil,Harvest,93,30,63.6,1
Chilli,Red Soil,Seedling Stage,39,15,91.0,0
Wheat,Clay Soil,Pollination,56,19,88.2,0
Carrot,Clay Soil,Seedling Stage,24,30,41.9,1
Wheat,Black Soil,Seedling Stage,23,43,18.5,1
Carrot,Sandy Soil,Seedling Stage,3,18,81.0,0
Potato,Clay Soil,Pollination,36,21,79.2,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,87,26,81.6,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,59,28,70.7,1
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,43,20,71.5,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,25,43,23.9,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,27,13,90.9,0
Carrot,Sandy Soil,Germination,20,29,90.6,0
Carrot,Loam Soil,Germination,27,39,36.2,1
Carrot,Clay Soil,Germination,65,31,43.3,0
Chilli,Chalky Soil,Seedling Stage,38,41,15.7,1
Chilli,Chalky Soil,Flowering,30,41,70.3,1
Potato,Clay Soil,Seedling Stage,23,30,63.4,1
Tomato,Clay Soil,Pollination,29,20,82.8,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,29,36,87.2,0
Wheat,Sandy Soil,Germination,85,30,64.2,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,96,34,74.6,1
Carrot,Sandy Soil,Flowering,22,35,29.8,1
Wheat,Red Soil,Seedling Stage,86,29,85.3,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,77,25,71.7,0
Chilli,Sandy Soil,Flowering,20,37,45.0,1
Wheat,Red Soil,Harvest,23,18,89.6,0
Chilli,Clay Soil,Seedling Stage,21,46,15.0,1
Wheat,Sandy Soil,Flowering,29,35,46.2,1
Potato,Clay Soil,Flowering,29,44,19.1,1
Chilli,Black Soil,Seedling Stage,92,17,83.2,0
Carrot,Sandy Soil,Pollination,11,16,90.4,0
Chilli,Sandy Soil,Seedling Stage,69,16,83.0,0
Tomato,Loam Soil,Flowering,22,39,31.6,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,49,16,87.2,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,7,20,90.0,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,34,29,66.6,1
Carrot,Sandy Soil,Seedling Stage,54,45,67.9,1
Wheat,Black Soil,Seedling Stage,28,24,80.8,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,42,43,23.6,1
Carrot,Sandy Soil,Seedling Stage,4,44,19.1,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,6,17,88.4,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,1,19,82.7,1
Chilli,Clay Soil,Flowering,20,34,44.2,1
Wheat,Alluvial Soil,Pollination,33,43,41.1,1
Chilli,Black Soil,Seedling Stage,26,29,60.7,1
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,92,33,45.2,0
Wheat,Clay Soil,Flowering,18,46,77.3,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,36,33,48.1,1
Chilli,Red Soil,Harvest,35,15,90.8,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,21,43,17.1,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,87,30,54.1,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,54,34,59.7,1
Tomato,Loam Soil,Germination,22,16,90.1,0
Wheat,Sandy Soil,Seedling Stage,36,19,82.7,0
Carrot,Sandy Soil,Germination,33,42,26.5,1
Chilli,Chalky Soil,Flowering,4,41,41.9,1
Wheat,Black Soil,Seedling Stage,44,37,58.5,1
Carrot,Red Soil,Seedling Stage,37,20,91.0,0
Chilli,Chalky Soil,Flowering,22,32,37.1,1
Chilli,Red Soil,Germination,90,16,77.1,0
Chilli,Sandy Soil,Seedling Stage,12,40,29.5,1
Carrot,Clay Soil,Flowering,18,34,27.0,1
Chilli,Alluvial Soil,Fruit/Grain/Bulb Formation,8,13,91.0,0
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,93,27,75.8,0
Wheat,Red Soil,Pollination,70,24,72.7,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,93,33,64.5,0
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,65,14,70.8,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,43,24,82.3,0
Tomato,Clay Soil,Seedling Stage,45,17,84.3,0
Carrot,Loam Soil,Pollination,77,30,74.4,1
Potato,Clay Soil,Pollination,24,42,20.1,1
Tomato,Clay Soil,Seedling Stage,17,31,61.4,1
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,41,35,57.7,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,49,23,83.0,0
Carrot,Loam Soil,Harvest,52,36,17.9,1
Potato,Sandy Soil,Pollination,56,32,39.3,1
Carrot,Clay Soil,Flowering,13,44,24.2,1
Carrot,Sandy Soil,Flowering,32,29,71.4,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,8,14,88.8,0
Tomato,Black Soil,Harvest,1,45,15.0,1
Carrot,Loam Soil,Flowering,32,37,49.3,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,19,16,89.8,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,63,38,19.7,1
Carrot,Red Soil,Pollination,55,23,74.5,1
Chilli,Sandy Soil,Seedling Stage,11,37,38.5,1
Potato,Loam Soil,Flowering,38,31,65.5,1
Wheat,Clay Soil,Flowering,51,15,89.0,0
Tomato,Loam Soil,Seedling Stage,90,25,77.8,0
Carrot,Loam Soil,Germination,51,37,43.5,1
Tomato,Loam Soil,Seedling Stage,21,17,82.0,0
Wheat,Loam Soil,Seedling Stage,67,30,62.6,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,61,39,27.5,1
Wheat,Red Soil,Maturation,56,31,62.6,1
Wheat,Alluvial Soil,Flowering,90,29,77.1,0
Chilli,Black Soil,Seedling Stage,28,35,21.6,1
Wheat,Red Soil,Flowering,71,35,62.2,0
Wheat,Red Soil,Maturation,53,14,90.7,0
Chilli,Red Soil,Seedling Stage,29,19,87.4,0
Wheat,Clay Soil,Maturation,23,31,71.2,1
Chilli,Chalky Soil,Seedling Stage,50,45,44.8,1
Chilli,Black Soil,Flowering,18,20,83.5,0
Carrot,Sandy Soil,Pollination,50,21,41.9,0
Carrot,Clay Soil,Pollination,27,43,29.8,1
Potato,Loam Soil,Flowering,61,13,91.0,0
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,34,20,82.9,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,17,29,83.6,0
Tomato,Clay Soil,Seedling Stage,52,27,83.3,0
Carrot,Loam Soil,Seedling Stage,21,18,91.0,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,61,40,62.0,1
Wheat,Alluvial Soil,Pollination,9,44,20.8,1
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,79,29,77.9,0
Chilli,Red Soil,Flowering,16,19,89.7,0
Chilli,Chalky Soil,Flowering,67,14,91.0,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,19,38,27.7,1
Chilli,Sandy Soil,Seedling Stage,20,29,66.8,1
Potato,Chalky Soil,Harvest,23,45,21.7,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,34,30,43.0,0
Potato,Loam Soil,Seedling Stage,39,45,26.0,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,30,13,86.9,0
Wheat,Red Soil,Pollination,95,34,58.3,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,30,40,38.7,1
Tomato,Clay Soil,Seedling Stage,1,19,91.0,0
Carrot,Loam Soil,Germination,33,14,89.1,1
Tomato,Clay Soil,Germination,41,25,81.4,0
Wheat,Red Soil,Pollination,15,24,83.1,0
Tomato,Clay Soil,Seedling Stage,25,14,86.3,0
Carrot,Sandy Soil,Seedling Stage,1,21,85.6,0
Carrot,Sandy Soil,Seedling Stage,34,37,36.0,1
Wheat,Clay Soil,Harvest,100,30,62.9,0
Chilli,Chalky Soil,Germination,38,31,52.6,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,30,16,91.0,0
Wheat,Red Soil,Harvest,31,17,89.9,0
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,13,23,78.3,0
Carrot,Loam Soil,Pollination,13,26,84.4,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,27,19,89.6,0
Wheat,Black Soil,Seedling Stage,8,21,88.8,0
Tomato,Clay Soil,Germination,20,13,90.4,0
Chilli,Red Soil,Seedling Stage,21,22,91.0,0
Wheat,Black Soil,Maturation,93,35,66.6,0
Carrot,Sandy Soil,Flowering,49,33,63.9,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,88,32,72.6,0
Wheat,Black Soil,Maturation,6,26,79.2,0
Potato,Clay Soil,Pollination,15,19,89.1,0
Carrot,Loam Soil,Pollination,12,14,87.9,0
Carrot,Sandy Soil,Seedling Stage,18,27,68.6,1
Wheat,Alluvial Soil,Germination,1,19,89.9,0
Chilli,Black Soil,Flowering,19,44,15.0,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,23,37,59.3,1
Chilli,Clay Soil,Flowering,83,30,72.8,0
Chilli,Red Soil,Flowering,13,45,15.0,1
Carrot,Sandy Soil,Pollination,19,14,89.0,0
Wheat,Sandy Soil,Maturation,19,14,87.1,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,1,16,89.7,0
Wheat,Clay Soil,Harvest,6,46,15.5,1
Chilli,Chalky Soil,Seedling Stage,4,22,87.6,0
Chilli,Black Soil,Flowering,37,36,64.4,1
Carrot,Sandy Soil,Germination,11,30,72.9,1
Wheat,Clay Soil,Maturation,27,18,88.3,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,57,32,62.9,1
Chilli,Red Soil,Fruit/Grain/Bulb Formation,31,18,90.5,0
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,8,20,85.1,0
Chilli,Red Soil,Germination,29,19,87.9,0
Carrot,Sandy Soil,Pollination,14,43,25.0,1
Carrot,Sandy Soil,Germination,7,26,80.6,0
Wheat,Red Soil,Harvest,73,28,80.1,0
Chilli,Chalky Soil,Seedling Stage,21,45,15.0,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,82,28,79.9,0
Carrot,Sandy Soil,Germination,36,24,68.8,1
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,9,21,80.6,0
Wheat,Clay Soil,Seedling Stage,29,21,80.8,0
Wheat,Alluvial Soil,Seedling Stage,48,39,31.3,1
Tomato,Red Soil,Pollination,4,34,58.8,1
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,34,13,52.3,0
Chilli,Chalky Soil,Flowering,75,23,84.1,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,28,17,89.3,0
Wheat,Sandy Soil,Pollination,97,31,72.8,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,93,32,68.7,1
Tomato,Loam Soil,Germination,49,19,88.9,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,24,25,80.5,0
Tomato,Clay Soil,Seedling Stage,35,14,89.8,0
Potato,Clay Soil,Seedling Stage,30,37,47.7,1
Potato,Sandy Soil,Pollination,26,29,61.5,1
Tomato,Clay Soil,Seedling Stage,19,44,15.6,1
Carrot,Sandy Soil,Pollination,20,23,83.1,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,15,21,90.3,0
Carrot,Loam Soil,Pollination,76,28,70.8,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,45,20,82.1,0
Chilli,Red Soil,Germination,94,28,69.6,0
Carrot,Clay Soil,Seedling Stage,26,39,22.4,1
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,40,31,48.2,1
Wheat,Clay Soil,Pollination,51,29,63.7,0
Carrot,Clay Soil,Germination,15,17,86.6,0
Carrot,Loam Soil,Seedling Stage,72,29,76.3,0
Carrot,Sandy Soil,Flowering,38,24,83.7,0
Wheat,Clay Soil,Seedling Stage,19,26,70.9,1
Wheat,Sandy Soil,Seedling Stage,17,44,16.7,1
Wheat,Alluvial Soil,Flowering,16,43,49.4,1
Carrot,Sandy Soil,Pollination,31,17,82.1,0
Wheat,Black Soil,Harvest,48,26,79.9,0
Tomato,Loam Soil,Flowering,22,32,32.0,1
Chilli,Sandy Soil,Seedling Stage,49,36,49.9,1
Carrot,Clay Soil,Seedling Stage,23,38,71.3,1
Chilli,Red Soil,Harvest,14,39,43.6,1
Chilli,Red Soil,Seedling Stage,15,20,89.0,0
Wheat,Clay Soil,Seedling Stage,12,18,83.3,0
Wheat,Black Soil,Maturation,16,42,22.2,1
Carrot,Clay Soil,Seedling Stage,21,45,15.0,1
Tomato,Chalky Soil,Vegetative Growth / Root or Tuber Development,28,15,88.6,0
Chilli,Chalky Soil,Flowering,2,31,58.5,1
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,22,46,15.0,1
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,29,15,90.5,0
Wheat,Alluvial Soil,Flowering,18,19,87.7,0
Wheat,Sandy Soil,Pollination,45,46,22.8,1
Wheat,Loam Soil,Pollination,74,34,54.5,0
Wheat,Alluvial Soil,Maturation,37,27,54.1,1
Chilli,Sandy Soil,Germination,19,27,71.3,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,35,43,15.0,1
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,54,25,69.1,1
Chilli,Red Soil,Germination,98,27,70.5,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,79,38,72.1,0
